Order ID,Product ID,Customer ID,TerritoryID,Sales,Quantity,Discount,Profit,Status,Order Date,Ship Date,Returned
CA-2019-108091,OFF-AR-10000255,EK-13795,10,23.36,4,0,6.07,Cancelled,16-11-19,21-11-19,no
CA-2019-154123,FUR-FU-10000629,SC-20050,6,27.58,2,0,11.58,In process,20-11-19,25-11-19,no
CA-2019-103499,FUR-CH-10001482,ES-14020,10,209.57,2,0.2,-23.58,Shipped,20-11-19,24-11-19,no
CA-2019-143126,FUR-TA-10002958,CM-12655,10,521.96,2,0,88.73,Backordered,03-12-19,07-12-19,no
CA-2019-119746,FUR-FU-10004909,CM-12385,10,6.46,1,0.6,-4.04,Shipped,23-11-19,27-11-19,no
CA-2019-119746,OFF-LA-10001613,CM-12385,10,11.52,5,0.2,4.18,Shipped,23-11-19,27-11-19,no
CA-2019-119746,TEC-PH-10004447,CM-12385,10,222.38,2,0.2,16.68,Cancelled,23-11-19,27-11-19,no
CA-2019-131366,TEC-PH-10003437,SC-20440,1,89.99,2,0.4,-15,Rejected,24-11-19,29-11-19,no
CA-2019-131366,OFF-PA-10000675,SC-20440,1,229.54,7,0.2,83.21,Rejected,24-11-19,29-11-19,no
CA-2019-123701,OFF-AR-10001860,PG-18820,10,27.76,4,0,9.99,Shipped,24-11-19,27-11-19,no
CA-2019-107125,OFF-BI-10001989,BD-11320,1,117.49,7,0.2,41.12,In process,27-11-19,02-12-19,no
CA-2019-107125,FUR-FU-10000732,BD-11320,1,18.84,3,0,6.03,In process,27-11-19,02-12-19,no
CA-2019-143245,OFF-PA-10001972,AD-10180,1,19.44,3,0,9.33,In process,01-12-19,06-12-19,no
CA-2019-143245,FUR-CH-10000155,AD-10180,1,897.15,3,0,251.2,In process,01-12-19,06-12-19,no
US-2019-122714,OFF-BI-10001120,HG-14965,1,1889.99,5,0.8,-2929.48,Shipped,07-12-19,13-12-19,no
CA-2019-117926,OFF-AP-10002670,AS-10225,10,69.48,1,0,20.84,Shipped,08-12-19,12-12-19,yes
CA-2019-136063,OFF-AR-10000823,SS-20140,6,10.19,7,0.2,1.02,In process,15-12-19,19-12-19,no
CA-2019-120936,OFF-ST-10001526,CA-12310,1,481.32,4,0,125.14,Rejected,17-12-19,21-12-19,no
CA-2019-120936,OFF-SU-10002557,CA-12310,1,13.98,1,0,3.63,Rejected,17-12-19,21-12-19,no
CA-2019-114055,OFF-PA-10004381,MH-18115,6,96.08,2,0,46.12,Rejected,25-12-19,29-12-19,no
CA-2019-114055,OFF-FA-10003059,MH-18115,6,3.62,2,0,1.19,In process,25-12-19,29-12-19,no
CA-2019-114055,OFF-PA-10000994,MH-18115,6,629.1,6,0,301.97,In process,25-12-19,29-12-19,no
CA-2019-114055,TEC-PH-10002890,MH-18115,6,90.48,2,0,23.52,In process,25-12-19,29-12-19,no
CA-2019-106782,OFF-ST-10004459,LP-17095,1,375.34,1,0,18.77,In process,21-12-19,27-12-19,no
CA-2017-102876,OFF-BI-10000848,LR-17035,10,4.92,3,0.7,-3.94,Rejected,07-09-17,14-09-17,no
US-2019-139647,FUR-BO-10004467,TS-21370,10,209.98,7,0.7,-356.96,Rejected,11-05-19,13-05-19,no
US-2019-160465,OFF-BI-10001670,SW-20350,10,33.93,3,0.7,-22.62,Rejected,21-07-19,26-07-19,no
US-2019-160465,OFF-ST-10000136,SW-20350,10,222.32,7,0.2,25.01,Rejected,21-07-19,26-07-19,no
US-2019-160465,TEC-PH-10004522,SW-20350,10,210.56,6,0.4,-52.64,Rejected,21-07-19,26-07-19,no
CA-2016-153850,FUR-FU-10002960,TH-21100,10,35.17,7,0.2,9.67,Rejected,24-11-16,29-11-16,no
CA-2016-153850,TEC-PH-10002584,TH-21100,10,1502.38,4,0.4,-250.4,Rejected,24-11-16,29-11-16,no
CA-2016-127558,FUR-FU-10002505,SS-20410,10,10.11,3,0,3.24,Rejected,15-11-16,18-11-16,no
CA-2016-127558,TEC-AC-100038321,SS-20410,10,772.47,3,0,146.77,Rejected,15-11-16,18-11-16,no
CA-2016-127558,OFF-SU-10002537,SS-20410,10,20.46,2,0,5.32,Rejected,15-11-16,18-11-16,no
CA-2019-136511,OFF-SU-10003505,MZ-17515,10,347.58,3,0,17.38,Rejected,23-03-19,25-03-19,no
CA-2018-133795,TEC-AC-10001465,JE-15475,10,72.64,2,0,21.79,Rejected,18-12-18,24-12-18,no
CA-2018-133795,TEC-AC-100038321,JE-15475,10,772.47,3,0,146.77,Rejected,18-12-18,24-12-18,no
CA-2018-133795,FUR-FU-10003731,JE-15475,10,39.92,4,0,11.18,Rejected,18-12-18,24-12-18,no
US-2019-130953,OFF-BI-10004828,RF-19735,10,33.48,2,0,16.41,Rejected,29-07-19,03-08-19,no
US-2019-130953,TEC-PH-10003012,RF-19735,10,461.97,3,0,133.97,Rejected,29-07-19,03-08-19,no
US-2019-130953,OFF-AP-10002311,RF-19735,10,137.62,2,0,60.55,Rejected,29-07-19,03-08-19,no
US-2019-130953,FUR-CH-10004626,RF-19735,10,302.67,3,0,72.64,In process,29-07-19,03-08-19,no
CA-2016-151792,TEC-AC-10001606,CV-12295,6,239.98,3,0.2,53.99,Shipped,02-09-16,07-09-16,no
CA-2019-139304,OFF-AR-10001216,VG-21790,6,8.34,3,0,2.17,Shipped,29-01-19,02-02-19,no
CA-2019-139304,OFF-SU-10001664,VG-21790,6,8.57,1,0,2.23,Shipped,29-01-19,02-02-19,no
CA-2019-139304,OFF-BI-10002498,VG-21790,6,119.62,8,0.2,40.37,Shipped,29-01-19,02-02-19,no
CA-2018-155166,FUR-CH-10003968,BB-11545,6,212.94,3,0,25.55,Shipped,26-12-18,02-01-19,no
CA-2018-155166,OFF-AP-10002765,BB-11545,6,26.49,1,0,7.42,Shipped,26-12-18,02-01-19,no
CA-2017-103954,FUR-BO-10004690,HR-14770,6,687.4,5,0,48.12,Shipped,09-08-17,13-08-17,no
CA-2016-169803,FUR-TA-10000688,SC-20260,6,653.55,3,0,111.1,Shipped,06-04-16,12-04-16,no
CA-2016-169803,TEC-AC-10003441,SC-20260,6,33.9,2,0,2.03,Shipped,06-04-16,12-04-16,no
CA-2019-141719,TEC-AC-10003610,EG-13900,6,239.96,5,0.2,83.99,Shipped,17-11-19,21-11-19,no
CA-2017-136469,FUR-TA-10001520,TS-21370,6,199.84,4,0.3,-37.11,Shipped,11-07-17,12-07-17,no
CA-2017-136469,TEC-PH-10001817,TS-21370,6,716,2,0,193.32,Shipped,11-07-17,12-07-17,no
CA-2017-136469,OFF-BI-10004492,TS-21370,6,221.06,7,0,103.9,Shipped,11-07-17,12-07-17,no
CA-2018-158694,OFF-PA-10002421,AI-10855,6,67.71,3,0,32.5,Shipped,10-11-18,13-11-18,no
CA-2018-158694,OFF-AP-10000055,AI-10855,6,129.92,4,0,38.98,Shipped,10-11-18,13-11-18,no
CA-2018-158694,FUR-FU-10000965,AI-10855,6,467.46,9,0,191.66,Shipped,10-11-18,13-11-18,no
CA-2018-158694,OFF-PA-10001363,AI-10855,6,61.4,5,0,28.86,Shipped,10-11-18,13-11-18,no
CA-2018-158694,OFF-ST-10001496,AI-10855,6,720.76,4,0,187.4,Shipped,10-11-18,13-11-18,no
CA-2018-158694,OFF-BI-10004656,AI-10855,6,5.18,3,0.2,1.81,Shipped,10-11-18,13-11-18,no
CA-2018-158694,OFF-AR-10001227,AI-10855,6,14.7,5,0,3.97,Shipped,10-11-18,13-11-18,no
US-2016-104759,OFF-BI-10002071,DD-13570,6,8.13,7,0.8,-13.83,Shipped,31-03-16,04-04-16,no
US-2016-104759,TEC-AC-10004901,DD-13570,6,79.98,2,0.2,14,Shipped,31-03-16,04-04-16,no
CA-2017-150511,OFF-PA-10001776,AB-10060,6,18.54,2,0,8.71,Shipped,18-09-17,24-09-17,no
CA-2017-134922,OFF-EN-10000483,KB-16240,6,24.4,2,0.2,7.93,Shipped,07-11-17,11-11-17,no
US-2019-120607,OFF-PA-10003129,JC-15775,6,195.64,4,0,91.95,Shipped,19-05-19,19-05-19,no
CA-2017-141243,TEC-AC-10003198,AH-10465,6,398.4,5,0.2,84.66,Shipped,03-01-17,08-01-17,no
CA-2017-141243,OFF-AR-10001246,AH-10465,6,7.06,3,0.2,0.79,Shipped,03-01-17,08-01-17,no
CA-2017-141243,FUR-BO-10003272,AH-10465,6,1352.4,9,0.32,-437.54,Shipped,03-01-17,08-01-17,no
CA-2017-162166,OFF-PA-10002606,NM-18520,6,26.4,5,0,11.88,Shipped,08-09-17,11-09-17,yes
CA-2017-162166,OFF-ST-10002486,NM-18520,6,41.88,6,0,0.84,Shipped,08-09-17,11-09-17,yes
CA-2018-120796,OFF-BI-10004330,CS-11950,6,99.85,9,0.7,-83.2,Shipped,03-04-18,07-04-18,no
CA-2018-109722,TEC-PH-10000560,TP-21130,6,699.98,2,0,195.99,Shipped,05-12-18,07-12-18,no
CA-2018-109722,OFF-ST-10000060,TP-21130,6,584.82,9,0,70.18,Shipped,05-12-18,07-12-18,no
CA-2017-136798,OFF-BI-10003684,DL-12925,6,43.98,2,0,21.99,Shipped,08-05-17,12-05-17,no
CA-2017-136798,TEC-PH-10000441,DL-12925,6,377.97,3,0,105.83,Shipped,08-05-17,12-05-17,no
CA-2017-136798,FUR-FU-10000723,DL-12925,6,123.96,3,0,11.16,Shipped,08-05-17,12-05-17,no
CA-2019-122196,TEC-PH-10004977,CA-12265,6,391.98,2,0,113.67,Shipped,22-09-19,24-09-19,no
CA-2019-142090,TEC-AC-10002001,SC-20380,7,383.98,3,0.2,81.59,Approved,30-11-19,07-12-19,no
CA-2019-142090,FUR-TA-10001889,SC-20380,7,1781.68,7,0.4,-653.28,Shipped,30-11-19,07-12-19,no
CA-2019-160934,OFF-AR-10003504,TT-21460,6,21.4,5,0,6.21,Shipped,15-01-19,19-01-19,no
CA-2016-124478,TEC-CO-10001571,MA-17560,6,549.99,1,0,275,Shipped,08-08-16,12-08-16,no
CA-2016-124478,OFF-AP-10002495,MA-17560,6,167.54,3,0.1,37.23,Shipped,08-08-16,12-08-16,no
CA-2016-124478,OFF-EN-10002500,MA-17560,6,38.34,3,0,17.25,Shipped,08-08-16,12-08-16,no
CA-2016-124478,FUR-FU-10002088,MA-17560,6,53.88,6,0,22.63,Shipped,08-08-16,12-08-16,no
CA-2016-124478,TEC-PH-10001128,MA-17560,6,299.98,2,0,83.99,Shipped,08-08-16,12-08-16,no
CA-2017-145485,OFF-ST-10000649,JM-16195,6,62.8,4,0,15.7,Shipped,05-11-17,05-11-17,no
CA-2019-151071,OFF-BI-10002103,MB-18085,6,13.9,2,0.2,4.52,Shipped,25-04-19,29-04-19,no
CA-2016-134572,FUR-TA-10001705,SV-20365,6,744.1,5,0.3,-95.67,Shipped,20-04-16,22-04-16,no
CA-2016-134572,OFF-ST-10004634,SV-20365,6,44.84,5,0.2,5.6,Shipped,20-04-16,22-04-16,no
CA-2016-134572,FUR-TA-10004442,SV-20365,6,401.59,2,0.3,-131.95,Shipped,20-04-16,22-04-16,no
CA-2019-143217,OFF-BI-10002949,CG-12040,6,18.24,3,0,8.57,Shipped,11-11-19,17-11-19,no
US-2019-133312,FUR-BO-100022131,BD-11500,6,359.5,3,0.15,-29.61,Shipped,25-11-19,29-11-19,no
US-2019-133312,OFF-ST-10001325,BD-11500,6,10.48,1,0,2.83,Shipped,25-11-19,29-11-19,no
US-2017-137533,OFF-PA-10003441,JK-15640,6,20.74,4,0.2,7.26,Shipped,18-12-17,18-12-17,no
CA-2018-155138,TEC-AC-10004209,JM-15580,6,35.17,4,0.2,8.35,Shipped,08-09-18,12-09-18,no
CA-2018-155138,OFF-PA-10000501,JM-15580,6,64.7,3,0.2,23.46,Shipped,08-09-18,12-09-18,no
CA-2018-108350,OFF-PA-10003656,SC-20230,6,105.52,4,0,48.54,Shipped,06-06-18,09-06-18,no
CA-2017-144302,OFF-BI-10001107,ME-17320,6,5.79,2,0.8,-9.56,Shipped,19-06-17,23-06-17,no
CA-2017-109001,TEC-PH-10000562,KN-16390,6,466.16,7,0.4,-93.23,Shipped,05-03-17,09-03-17,no
CA-2017-109001,TEC-AC-10001101,KN-16390,6,10.31,1,0.2,-1.29,Shipped,05-03-17,09-03-17,no
CA-2017-109001,OFF-BI-10003529,KN-16390,6,2.56,3,0.7,-1.79,Shipped,05-03-17,09-03-17,no
CA-2019-132738,OFF-PA-10001752,HM-14860,6,7.97,2,0.2,2.89,Shipped,04-08-19,07-08-19,no
CA-2019-132738,OFF-EN-10001141,HM-14860,6,8.78,1,0.2,3.18,Shipped,04-08-19,07-08-19,no
CA-2019-156720,OFF-FA-10003472,JM-15580,6,3.02,3,0.2,-0.6,Shipped,30-12-19,03-01-20,no
CA-2017-119102,OFF-ST-10004507,KH-16690,6,51.45,3,0,13.89,Shipped,23-05-17,27-05-17,no
US-2016-140452,OFF-AP-10004036,BK-11260,6,14.02,4,0.8,-31.54,Shipped,06-12-16,10-12-16,yes
US-2016-140452,FUR-TA-10004086,BK-11260,6,214.95,5,0.5,-120.37,Shipped,06-12-16,10-12-16,yes
US-2016-140452,TEC-PH-10000307,BK-11260,6,35.04,4,0.2,-7.01,Shipped,06-12-16,10-12-16,yes
US-2016-140452,FUR-FU-10002088,BK-11260,6,10.78,3,0.6,-4.85,Shipped,06-12-16,10-12-16,yes
US-2016-140452,OFF-BI-10004965,BK-11260,6,4.6,2,0.8,-8.05,Shipped,06-12-16,10-12-16,yes
US-2016-140452,OFF-ST-10002485,BK-11260,6,35.17,2,0.2,-8.35,Shipped,06-12-16,10-12-16,yes
CA-2017-141936,OFF-BI-10002194,PN-18775,6,19.15,3,0.2,6.46,Shipped,07-08-17,12-08-17,no
CA-2016-158442,OFF-AR-10003732,AZ-10750,6,4.45,2,0.2,0.33,Shipped,17-03-16,17-03-16,no
CA-2016-158442,OFF-PA-100021951,AZ-10750,6,5.18,1,0.2,1.88,Shipped,17-03-16,17-03-16,no
CA-2016-158442,OFF-PA-10002365,AZ-10750,6,15.55,3,0.2,5.44,Shipped,17-03-16,17-03-16,no
CA-2017-167374,OFF-PA-10001950,GM-14500,6,40.03,6,0.2,12.51,Shipped,26-03-17,30-03-17,no
CA-2017-167374,TEC-AC-10004633,GM-14500,6,16.78,3,0.2,5.03,Shipped,26-03-17,30-03-17,no
CA-2016-116568,FUR-CH-10002439,BM-11785,6,186.3,4,0.2,13.97,Shipped,14-12-16,20-12-16,no
CA-2017-147102,TEC-AC-10000682,NH-18610,6,66.36,4,0,23.23,Shipped,19-09-17,26-09-17,no
CA-2019-132213,OFF-AR-10004078,PN-18775,6,42.05,9,0.2,5.26,Shipped,25-04-19,26-04-19,no
CA-2019-132213,OFF-AR-10001958,PN-18775,6,67.92,5,0.2,6.79,Shipped,25-04-19,26-04-19,no
CA-2016-138450,OFF-EN-10001335,EH-13765,6,52.51,6,0.2,19.69,Approved,18-10-16,22-10-16,no
CA-2016-138450,OFF-ST-10003479,EH-13765,6,186.91,6,0.2,-35.05,In process,18-10-16,22-10-16,no
CA-2016-138450,OFF-PA-10003016,EH-13765,6,10.05,4,0.2,3.14,In process,18-10-16,22-10-16,no
CA-2017-153073,FUR-FU-10001025,HA-14905,6,17.5,9,0.6,-7.44,In process,13-11-17,13-11-17,no
CA-2018-147970,OFF-PA-10003936,AB-10150,6,15.55,3,0.2,5.44,In process,31-01-18,02-02-18,no
CA-2018-150658,OFF-BI-10004140,MS-17365,6,10.78,3,0.2,3.37,In process,17-11-18,22-11-18,no
CA-2019-125640,OFF-LA-10004178,DD-13570,6,3.3,1,0.2,1.07,In process,25-07-19,29-07-19,no
CA-2019-154137,OFF-ST-10003324,MT-17815,6,35.48,1,0,0,Shipped,11-11-19,17-11-19,no
CA-2017-127173,OFF-FA-10004854,GM-14500,6,34.44,3,0,16.19,Shipped,26-09-17,03-10-17,no
CA-2017-127173,TEC-MA-10002859,GM-14500,6,629.93,7,0,296.07,Shipped,26-09-17,03-10-17,no
CA-2017-127173,OFF-BI-10000088,GM-14500,6,79.06,9,0.2,28.66,Shipped,26-09-17,03-10-17,no
CA-2016-149538,OFF-ST-10004180,KB-16585,6,232.55,5,0,9.3,Shipped,04-04-16,08-04-16,no
CA-2016-149538,TEC-AC-10002926,KB-16585,6,99.98,2,0,42.99,Shipped,04-04-16,08-04-16,no
CA-2016-149538,OFF-PA-10003797,KB-16585,6,19.44,3,0,9.33,Shipped,04-04-16,08-04-16,no
CA-2016-149538,OFF-PA-100021951,KB-16585,6,12.96,2,0,6.35,Shipped,04-04-16,08-04-16,no
CA-2016-160766,FUR-TA-10001039,DM-13015,6,464.29,9,0.4,-108.33,Shipped,14-09-16,14-09-16,yes
CA-2016-160766,OFF-EN-10001099,DM-13015,6,68.46,7,0,31.49,Shipped,14-09-16,14-09-16,yes
CA-2016-160766,TEC-MA-10003979,DM-13015,6,2799.96,4,0,1371.98,Shipped,14-09-16,14-09-16,yes
CA-2016-160766,OFF-AP-10002945,DM-13015,6,601.3,2,0,198.43,Shipped,14-09-16,14-09-16,yes
CA-2016-160766,TEC-PH-10001536,DM-13015,6,16.99,1,0,4.42,Shipped,14-09-16,14-09-16,yes
CA-2016-160766,TEC-PH-10000526,DM-13015,6,287.97,3,0,80.63,Shipped,14-09-16,14-09-16,yes
CA-2016-160766,OFF-PA-10000213,DM-13015,6,44.82,9,0,21.07,Shipped,14-09-16,14-09-16,yes
CA-2019-146626,FUR-FU-10002501,BP-11185,6,101.12,8,0,37.41,Shipped,29-12-19,05-01-20,no
CA-2017-123330,TEC-PH-10001819,EP-13915,6,107.98,3,0.2,37.79,Shipped,21-06-17,27-06-17,no
CA-2019-155607,OFF-AP-10001962,FG-14260,6,58.73,7,0,14.68,Shipped,26-11-19,30-11-19,no
CA-2019-155607,OFF-BI-10003364,FG-14260,6,93.34,4,0.2,32.67,Shipped,26-11-19,30-11-19,no
CA-2018-151323,OFF-FA-10002983,AB-10255,6,17.05,5,0,8.18,Shipped,23-10-18,28-10-18,yes
CA-2017-146696,OFF-BI-10002432,RD-19480,6,8.1,2,0.2,2.73,Shipped,14-12-17,19-12-17,no
CA-2018-128972,FUR-FU-10003096,TS-21430,6,30.36,4,0,13.05,Shipped,13-11-18,17-11-18,no
CA-2019-128335,OFF-EN-10001539,JA-15970,6,23.34,3,0,10.97,Shipped,29-09-19,05-10-19,no
CA-2019-128335,OFF-PA-10004996,JA-15970,6,51.55,5,0,24.23,Shipped,29-09-19,05-10-19,no
CA-2017-154886,TEC-AC-10001956,SW-20455,6,119.9,2,0,43.16,Shipped,08-11-17,12-11-17,no
CA-2018-111213,FUR-CH-10000454,FP-14320,6,1317.49,6,0.1,292.78,Shipped,01-04-18,05-04-18,no
CA-2018-111213,OFF-SU-10000946,FP-14320,6,63.84,8,0,18.51,Shipped,01-04-18,05-04-18,no
CA-2018-111213,OFF-BI-10004140,FP-14320,6,3.59,1,0.2,1.12,Shipped,01-04-18,05-04-18,no
CA-2019-161333,FUR-FU-10003039,JL-15835,6,86.26,2,0,29.33,Shipped,02-02-19,07-02-19,no
CA-2019-161333,OFF-ST-10000464,JL-15835,6,139.04,4,0,38.93,Shipped,02-02-19,07-02-19,no
CA-2019-161333,OFF-AP-10000252,JL-15835,6,46.8,4,0,16.38,Shipped,02-02-19,07-02-19,no
CA-2019-128734,FUR-FU-10001731,JL-15175,6,8.54,4,0.2,1.92,Shipped,24-12-19,31-12-19,no
CA-2019-128734,FUR-CH-10001394,JL-15175,6,842.38,3,0.2,105.3,Shipped,24-12-19,31-12-19,no
CA-2016-141796,TEC-PH-10001578,JG-15160,6,1214.85,3,0,352.31,Shipped,21-06-16,21-06-16,no
CA-2019-125101,OFF-ST-10000675,SH-19975,6,67.78,2,0,16.95,Shipped,06-03-19,10-03-19,no
CA-2019-169929,OFF-ST-10002352,LS-17200,6,39.9,5,0,10.37,Shipped,25-09-19,28-09-19,no
US-2016-121566,OFF-BI-10004528,CS-11860,6,2.69,1,0.2,0.84,Shipped,30-06-16,06-07-16,no
US-2016-121566,OFF-AR-10001026,CS-11860,6,6.6,3,0,2.9,Shipped,30-06-16,06-07-16,no
US-2017-124219,OFF-BI-10002215,KW-16570,6,28.4,4,0,13.06,Shipped,07-08-17,08-08-17,no
US-2017-124219,FUR-FU-10000305,KW-16570,6,212.94,3,0,34.07,Shipped,07-08-17,08-08-17,no
CA-2019-163006,TEC-PH-10002584,GH-14410,6,1001.58,2,0.2,125.2,Shipped,30-06-19,04-07-19,no
CA-2019-163006,FUR-CH-10000229,GH-14410,6,569.06,3,0.3,-178.85,Shipped,30-06-19,04-07-19,no
CA-2019-163006,FUR-FU-10003799,GH-14410,6,14.22,2,0.6,-10.31,Shipped,30-06-19,04-07-19,no
CA-2017-156146,TEC-PH-10001700,AG-10495,6,105.58,2,0.2,9.24,Shipped,26-10-17,30-10-17,no
CA-2017-156146,TEC-PH-10001527,AG-10495,6,68.72,2,0.2,-14.6,Shipped,26-10-17,30-10-17,no
CA-2016-111192,FUR-BO-10002916,TS-21430,6,1367.84,8,0,259.89,Shipped,30-07-16,05-08-16,no
CA-2018-115378,FUR-CH-10000863,AJ-10945,6,301.96,2,0,33.22,Shipped,18-11-18,23-11-18,no
CA-2017-161627,FUR-CH-10003968,SJ-20215,6,170.35,3,0.2,-17.04,Shipped,06-07-17,11-07-17,yes
CA-2016-121006,OFF-AR-100011491,SC-20020,6,3.9,2,0,1.52,Shipped,10-11-16,16-11-16,no
CA-2016-121006,OFF-PA-10000130,SC-20020,6,12.84,3,0,5.78,In process,10-11-16,16-11-16,no
CA-2016-121006,OFF-PA-10002479,SC-20020,6,15.84,3,0,7.13,In process,10-11-16,16-11-16,no
CA-2016-121006,FUR-CH-10004997,SC-20020,6,563.94,3,0,112.79,In process,10-11-16,16-11-16,no
CA-2016-121006,OFF-ST-100049501,SC-20020,6,62.94,3,0,11.96,In process,10-11-16,16-11-16,no
CA-2016-121006,OFF-ST-10001490,SC-20020,6,535.41,3,0,160.62,In process,10-11-16,16-11-16,no
CA-2018-122903,FUR-CH-10002024,LA-16780,6,3504.9,5,0,700.98,In process,27-05-18,29-05-18,no
CA-2018-122903,OFF-PA-10001790,LA-16780,6,144.12,3,0,69.18,In process,27-05-18,29-05-18,no
CA-2018-122903,OFF-PA-10000994,LA-16780,6,314.55,3,0,150.98,In process,27-05-18,29-05-18,no
CA-2017-107741,OFF-AR-10002399,FC-14335,6,3.41,1,0.2,0.89,In process,08-03-17,10-03-17,no
CA-2019-106432,OFF-BI-10002799,CA-12265,6,2.07,2,0.8,-3.52,In process,19-10-19,24-10-19,no
CA-2019-106432,FUR-BO-10004360,CA-12265,6,328.4,3,0.32,-91.76,In process,19-10-19,24-10-19,no
CA-2018-148908,OFF-BI-10002082,JH-15985,6,53.25,2,0.2,19.97,In process,05-11-18,08-11-18,no
CA-2018-123015,OFF-BI-10004967,AJ-10795,6,4.99,3,0.2,1.68,In process,26-12-18,30-12-18,no
US-2017-120502,FUR-FU-10004973,BT-11395,6,37.68,2,0,15.83,In process,13-04-17,19-04-17,no
US-2017-120502,TEC-PH-10003645,BT-11395,6,258.58,2,0.2,19.39,In process,13-04-17,19-04-17,no
US-2017-120502,OFF-AP-10004980,BT-11395,6,75.84,2,0,29.58,In process,13-04-17,19-04-17,no
CA-2019-108749,OFF-PA-10003797,DJ-13510,6,45.36,7,0,21.77,In process,12-09-19,15-09-19,no
CA-2019-108749,OFF-BI-10003707,DJ-13510,6,45.78,3,0,22.89,In process,12-09-19,15-09-19,no
CA-2019-163335,OFF-ST-10000885,AG-10675,6,40.29,3,0,10.07,In process,24-09-19,27-09-19,no
CA-2019-163335,OFF-BI-10002827,AG-10675,6,38.71,7,0,17.81,In process,24-09-19,27-09-19,no
CA-2017-134719,OFF-ST-10004459,JD-15790,6,1801.63,6,0.2,-337.81,In process,10-10-17,15-10-17,no
US-2017-154389,TEC-PH-10002789,EH-14125,6,748.75,8,0.4,-162.23,In process,27-11-17,03-12-17,no
CA-2017-115567,TEC-AC-10001314,ZC-21910,6,199.96,4,0,16,In process,13-09-17,18-09-17,no
CA-2017-115567,FUR-CH-10000015,ZC-21910,6,1516.2,7,0,394.21,In process,13-09-17,18-09-17,no
US-2019-136679,TEC-AC-10004855,XP-21865,6,167.95,6,0.2,-27.29,In process,14-11-19,18-11-19,yes
US-2019-136679,OFF-AR-10003582,XP-21865,6,45.04,2,0.2,4.5,In process,14-11-19,18-11-19,yes
US-2019-141943,OFF-EN-10003448,DK-12985,6,23.16,2,0,11.58,In process,05-05-19,09-05-19,no
CA-2016-101560,FUR-FU-10003773,CS-12250,6,397.6,5,0,43.74,In process,28-11-16,01-12-16,no
CA-2016-101560,OFF-PA-10001363,CS-12250,6,85.96,7,0,40.4,In process,28-11-16,01-12-16,no
CA-2016-101560,OFF-AR-10004757,CS-12250,6,13.12,4,0,4.33,In process,28-11-16,01-12-16,no
CA-2016-101560,OFF-BI-10000309,CS-12250,6,45.66,3,0,22.37,In process,28-11-16,01-12-16,no
CA-2016-159709,OFF-EN-10001434,AI-10855,6,158.13,3,0,77.48,In process,10-05-16,15-05-16,no
CA-2016-159709,TEC-PH-10003988,AI-10855,6,43.6,5,0.2,4.36,In process,10-05-16,15-05-16,no
CA-2018-103982,OFF-SU-10000151,AA-10315,6,3930.07,3,0.2,-786.01,In process,03-03-18,08-03-18,no
CA-2018-103982,OFF-FA-10001332,AA-10315,6,2.3,1,0.2,0.78,In process,03-03-18,08-03-18,no
CA-2018-103982,TEC-PH-10000895,AA-10315,6,431.98,3,0.2,32.4,In process,03-03-18,08-03-18,no
CA-2018-103982,TEC-AC-10002857,AA-10315,6,41.72,7,0.2,5.74,In process,03-03-18,08-03-18,no
CA-2017-142454,FUR-FU-10004018,RE-19450,6,104.23,7,0,28.14,In process,15-08-17,19-08-17,no
CA-2017-142454,OFF-ST-10003638,RE-19450,6,70.26,3,0,18.97,In process,15-08-17,19-08-17,no
CA-2017-102016,OFF-AR-10004685,TM-21010,6,9.26,2,0,3.06,In process,12-09-17,18-09-17,no
CA-2017-102016,OFF-ST-10001713,TM-21010,6,105.98,2,0,4.24,In process,12-09-17,18-09-17,no
CA-2017-102016,OFF-FA-10000490,TM-21010,6,1.24,1,0,0.58,In process,12-09-17,18-09-17,no
CA-2017-102016,OFF-LA-10002043,TM-21010,6,20.7,2,0,9.94,In process,12-09-17,18-09-17,no
CA-2017-102016,OFF-PA-10002464,TM-21010,6,28.9,5,0,14.16,In process,12-09-17,18-09-17,no
CA-2017-102016,OFF-EN-10002504,TM-21010,6,27.18,1,0,12.77,In process,12-09-17,18-09-17,no
CA-2017-156755,OFF-ST-10002615,YS-21880,6,465.18,3,0,120.95,In process,12-01-17,18-01-17,no
CA-2017-130876,OFF-ST-10004258,AZ-10750,6,36.63,3,0,9.89,In process,12-05-17,16-05-17,no
CA-2018-145898,OFF-ST-10004507,CM-12445,6,51.45,3,0,13.89,In process,26-09-18,26-09-18,no
CA-2018-145898,OFF-LA-10000262,CM-12445,6,7.83,3,0,3.6,In process,26-09-18,26-09-18,no
CA-2018-145898,OFF-AR-10002445,CM-12445,6,35.4,5,0,13.45,In process,26-09-18,26-09-18,no
CA-2018-145898,OFF-PA-10001667,CM-12445,6,29.9,5,0,13.46,In process,26-09-18,26-09-18,no
US-2019-159562,OFF-EN-10000461,JB-16000,6,17.48,2,0,8.22,In process,09-09-19,15-09-19,no
CA-2019-134635,OFF-PA-10002254,NS-18640,1,79.14,3,0,36.4,In process,15-04-19,17-04-19,no
CA-2019-167080,OFF-AR-10001868,LC-16930,1,8.4,5,0,4.2,In process,10-06-19,14-06-19,no
CA-2019-145653,FUR-CH-10004875,CA-12775,1,498.26,7,0,134.53,In process,01-09-19,01-09-19,no
