Order ID,Product ID,StatusID,Sales,Quantity,Discount,Profit
CA-2019-128335,OFF-PA-10004996,5,51.55,5,0,24.23
CA-2017-154886,TEC-AC-10001956,5,119.9,2,0,43.16
CA-2018-111213,FUR-CH-10000454,5,1317.49,6,0.1,292.78
CA-2018-111213,OFF-SU-10000946,5,63.84,8,0,18.51
CA-2018-111213,OFF-BI-10004140,5,3.59,1,0.2,1.12
CA-2019-161333,FUR-FU-10003039,5,86.26,2,0,29.33
CA-2019-161333,OFF-ST-10000464,5,139.04,4,0,38.93
CA-2019-161333,OFF-AP-10000252,5,46.8,4,0,16.38
CA-2019-128734,FUR-FU-10001731,5,8.54,4,0.2,1.92
CA-2019-128734,FUR-CH-10001394,5,842.38,3,0.2,105.3
CA-2016-141796,TEC-PH-10001578,5,1214.85,3,0,352.31
CA-2019-125101,OFF-ST-10000675,5,67.78,2,0,16.95
CA-2019-169929,OFF-ST-10002352,5,39.9,5,0,10.37
US-2016-121566,OFF-BI-10004528,5,2.69,1,0.2,0.84
US-2016-121566,OFF-AR-10001026,5,6.6,3,0,2.9
US-2017-124219,OFF-BI-10002215,5,28.4,4,0,13.06
US-2017-124219,FUR-FU-10000305,5,212.94,3,0,34.07
CA-2019-163006,TEC-PH-10002584,5,1001.58,2,0.2,125.2
CA-2019-163006,FUR-CH-10000229,5,569.06,3,0.3,-178.85
CA-2019-163006,FUR-FU-10003799,5,14.22,2,0.6,-10.31
CA-2017-156146,TEC-PH-10001700,5,105.58,2,0.2,9.24
CA-2017-156146,TEC-PH-10001527,5,68.72,2,0.2,-14.6
CA-2016-111192,FUR-BO-10002916,5,1367.84,8,0,259.89
CA-2018-115378,FUR-CH-10000863,5,301.96,2,0,33.22
CA-2017-161627,FUR-CH-10003968,5,170.35,3,0.2,-17.04
CA-2016-121006,OFF-AR-100011491,5,3.9,2,0,1.52
CA-2016-121006,OFF-PA-10000130,1,12.84,3,0,5.78
CA-2016-121006,OFF-PA-10002479,1,15.84,3,0,7.13
CA-2016-121006,FUR-CH-10004997,1,563.94,3,0,112.79
CA-2016-121006,OFF-ST-100049501,1,62.94,3,0,11.96
CA-2016-121006,OFF-ST-10001490,1,535.41,3,0,160.62
CA-2018-122903,FUR-CH-10002024,1,3504.9,5,0,700.98
CA-2018-122903,OFF-PA-10001790,1,144.12,3,0,69.18
CA-2018-122903,OFF-PA-10000994,1,314.55,3,0,150.98
CA-2017-107741,OFF-AR-10002399,1,3.41,1,0.2,0.89
CA-2019-106432,OFF-BI-10002799,1,2.07,2,0.8,-3.52
CA-2019-106432,FUR-BO-10004360,1,328.4,3,0.32,-91.76
CA-2018-148908,OFF-BI-10002082,1,53.25,2,0.2,19.97
CA-2018-123015,OFF-BI-10004967,1,4.99,3,0.2,1.68
US-2017-120502,FUR-FU-10004973,1,37.68,2,0,15.83
US-2017-120502,TEC-PH-10003645,1,258.58,2,0.2,19.39
US-2017-120502,OFF-AP-10004980,1,75.84,2,0,29.58
CA-2019-108749,OFF-PA-10003797,1,45.36,7,0,21.77
CA-2019-108749,OFF-BI-10003707,1,45.78,3,0,22.89
CA-2019-163335,OFF-ST-10000885,1,40.29,3,0,10.07
CA-2019-163335,OFF-BI-10002827,1,38.71,7,0,17.81
CA-2017-134719,OFF-ST-10004459,1,1801.63,6,0.2,-337.81
US-2017-154389,TEC-PH-10002789,1,748.75,8,0.4,-162.23
CA-2017-115567,TEC-AC-10001314,1,199.96,4,0,16
CA-2017-115567,FUR-CH-10000015,1,1516.2,7,0,394.21
US-2019-136679,TEC-AC-10004855,1,167.95,6,0.2,-27.29
US-2019-136679,OFF-AR-10003582,1,45.04,2,0.2,4.5
US-2019-141943,OFF-EN-10003448,1,23.16,2,0,11.58
CA-2016-101560,FUR-FU-10003773,1,397.6,5,0,43.74
CA-2016-101560,OFF-PA-10001363,1,85.96,7,0,40.4
CA-2016-101560,OFF-AR-10004757,1,13.12,4,0,4.33
CA-2016-101560,OFF-BI-10000309,1,45.66,3,0,22.37
CA-2016-159709,OFF-EN-10001434,1,158.13,3,0,77.48
CA-2016-159709,TEC-PH-10003988,1,43.6,5,0.2,4.36
CA-2018-103982,OFF-SU-10000151,1,3930.07,3,0.2,-786.01
CA-2018-103982,OFF-FA-10001332,1,2.3,1,0.2,0.78
CA-2018-103982,TEC-PH-10000895,1,431.98,3,0.2,32.4
CA-2018-103982,TEC-AC-10002857,1,41.72,7,0.2,5.74
CA-2017-142454,FUR-FU-10004018,1,104.23,7,0,28.14
CA-2017-142454,OFF-ST-10003638,1,70.26,3,0,18.97
CA-2017-102016,OFF-AR-10004685,1,9.26,2,0,3.06
CA-2017-102016,OFF-ST-10001713,1,105.98,2,0,4.24
CA-2017-102016,OFF-FA-10000490,1,1.24,1,0,0.58
CA-2017-102016,OFF-LA-10002043,1,20.7,2,0,9.94
CA-2017-102016,OFF-PA-10002464,1,28.9,5,0,14.16
CA-2017-102016,OFF-EN-10002504,1,27.18,1,0,12.77
CA-2017-156755,OFF-ST-10002615,1,465.18,3,0,120.95
CA-2017-130876,OFF-ST-10004258,1,36.63,3,0,9.89
CA-2018-145898,OFF-ST-10004507,1,51.45,3,0,13.89
CA-2018-145898,OFF-LA-10000262,1,7.83,3,0,3.6
CA-2018-145898,OFF-AR-10002445,1,35.4,5,0,13.45
CA-2018-145898,OFF-PA-10001667,1,29.9,5,0,13.46
US-2019-159562,OFF-EN-10000461,1,17.48,2,0,8.22
CA-2019-134635,OFF-PA-10002254,1,79.14,3,0,36.4
CA-2019-167080,OFF-AR-10001868,1,8.4,5,0,4.2
CA-2019-145653,FUR-CH-10004875,1,498.26,7,0,134.53
CA-2016-140487,FUR-BO-10000711,1,212.94,3,0,57.49
CA-2019-117401,OFF-AP-10000938,1,706.86,7,0,197.92
CA-2019-117401,TEC-PH-10003555,1,114.95,5,0,2.3
CA-2019-117401,OFF-BI-10001267,1,43.19,7,0,20.73
US-2019-109582,OFF-PA-10004071,2,166.44,3,0,79.89
CA-2018-119865,OFF-BI-10001553,2,36.56,5,0.2,12.8
CA-2018-119865,OFF-BI-10003007,2,186.14,6,0.2,60.5
CA-2018-119865,FUR-BO-10003272,2,353.57,2,0.2,-44.2
US-2016-147648,OFF-PA-10001033,2,81.98,2,0,40.17
CA-2019-124436,OFF-BI-10001553,2,14.62,2,0.2,5.12
CA-2019-124436,FUR-TA-10001095,2,697.16,5,0.2,8.71
CA-2019-124436,FUR-FU-10001185,2,30.93,1,0,12.68
CA-2019-124436,OFF-BI-10000343,2,27.5,7,0.2,9.28
CA-2016-115084,FUR-CH-10004626,2,605.34,6,0,145.28
CA-2019-131037,FUR-TA-10001768,2,210.01,1,0.2,2.63
CA-2018-111143,OFF-AP-10001947,2,54.96,3,0,15.94
CA-2016-166744,FUR-FU-10004952,2,164.22,3,0,50.91
CA-2016-166744,FUR-BO-10001337,2,362.94,3,0,36.29
CA-2016-166744,TEC-AC-10003628,2,59.98,2,0,26.39
CA-2018-116561,OFF-ST-10004186,2,332.94,3,0,6.66
CA-2018-116561,OFF-BI-10001658,2,39.87,2,0.2,12.96
CA-2018-110730,OFF-SU-10004737,2,13.68,2,0,3.69
CA-2019-146367,OFF-BI-10002827,2,3.32,3,0.8,-5.64
CA-2018-149454,OFF-BI-10003694,2,10.44,1,0,4.8
CA-2018-156265,FUR-TA-10001691,2,136.46,2,0.2,15.35
CA-2018-156265,TEC-PH-10001918,2,333.58,3,0.2,33.36
CA-2018-156265,OFF-BI-10000285,2,12.54,2,0.2,4.7
US-2017-168914,OFF-AP-10000358,2,20.77,8,0.8,-52.96
US-2019-110989,TEC-AC-10002345,5,43.5,3,0,10.88
CA-2017-106215,OFF-FA-10001229,5,12.58,4,0.2,4.09
US-2018-169369,TEC-AC-10001314,5,249.95,5,0,20
US-2018-169369,OFF-PA-10004438,5,49.12,4,0,23.09
CA-2017-132318,OFF-AP-10000026,5,182.91,3,0,53.04
US-2016-131982,OFF-BI-10004224,5,107.65,2,0.2,33.64
CA-2017-125185,FUR-CH-10002647,5,99.37,2,0.3,-7.1
CA-2017-125185,FUR-FU-10003247,5,33.57,2,0.2,-5.45
CA-2018-130078,OFF-PA-10003270,5,10.56,2,0,4.75
US-2019-114034,OFF-PA-10004735,5,38.88,6,0,18.66
US-2019-115595,OFF-PA-10001745,5,35.2,5,0,16.54
CA-2019-158722,OFF-PA-10000176,5,45.53,3,0.2,15.93
CA-2016-105165,TEC-PH-10000675,5,196.78,3,0.2,14.76
CA-2016-105165,OFF-BI-10000050,5,2.92,2,0.8,-4.82
CA-2016-105165,FUR-TA-10004154,5,200.8,1,0.3,-22.95
CA-2016-105165,TEC-AC-10002718,5,46.69,4,0.2,-2.92
CA-2016-105165,OFF-AR-10003179,5,21.86,3,0.2,3.55
CA-2019-147452,OFF-PA-10001838,5,11.76,2,0,5.76
CA-2019-147452,OFF-PA-10004039,5,167.94,3,0,82.29
CA-2019-147452,OFF-AP-10001626,5,3.89,1,0,1.01
US-2019-114657,TEC-MA-10003173,5,52.44,4,0,24.12
CA-2019-144484,FUR-FU-10000260,5,32.36,4,0,11.65
CA-2019-144484,OFF-AP-10004487,5,406.6,5,0,113.85
CA-2019-125913,FUR-FU-10001487,5,27.92,4,0,8.1
CA-2019-125913,FUR-TA-10001520,5,399.67,7,0.2,-14.99
US-2018-158309,OFF-BI-10000145,5,3.74,4,0.7,-2.62
CA-2017-162887,FUR-CH-10000595,5,715.2,3,0,178.8
CA-2019-147333,TEC-AC-10004469,5,159.8,4,0,70.31
CA-2019-147333,TEC-AC-10003038,5,44.75,5,0,8.5
CA-2016-113859,FUR-CH-10004698,5,340.12,6,0.3,-9.72
CA-2016-159681,OFF-PA-10003641,5,105.52,4,0,48.54
US-2019-104094,TEC-AC-10002134,5,13.48,1,0,1.89
CA-2019-152709,OFF-ST-10001837,5,85.52,2,0,22.24
CA-2017-105158,FUR-FU-10001706,5,6.16,2,0,2.96
CA-2017-105158,OFF-PA-10001970,5,36.84,3,0,17.31
CA-2016-133424,OFF-ST-10002957,6,15.84,3,0,0
CA-2016-133424,OFF-LA-10002312,6,44.4,3,0,22.2
CA-2019-105991,OFF-EN-10002600,6,21.24,9,0.2,7.43
CA-2019-105991,OFF-BI-10003274,6,9.55,8,0.7,-7.32
CA-2019-105991,FUR-BO-10004467,1,89.99,3,0.7,-152.98
US-2019-136784,OFF-PA-10000675,1,163.96,4,0,80.34
CA-2016-146283,OFF-PA-10002259,1,17.9,2,0.2,6.27
CA-2016-146283,FUR-CH-10004287,1,966.7,5,0.3,-13.81
CA-2016-146283,OFF-PA-10000482,1,182.11,6,0.2,61.46
CA-2019-151218,OFF-ST-10004835,1,4.46,1,0.2,0.33
CA-2017-111073,FUR-TA-10004086,1,51.59,1,0.4,-15.48
CA-2019-144883,OFF-LA-10000305,1,50.4,8,0,23.18
CA-2019-142174,OFF-PA-10000806,1,89.57,2,0.2,32.47
CA-2019-108791,FUR-FU-10004018,1,14.89,1,0,4.02
CA-2019-108791,TEC-PH-10002660,1,543.92,8,0,135.98
CA-2018-106656,OFF-EN-10001509,1,4.08,2,0,1.92
CA-2018-106656,OFF-LA-10003148,1,18.9,3,0,8.69
CA-2018-113831,FUR-TA-10002645,1,2275.5,10,0,386.83
CA-2018-113831,TEC-AC-10003033,1,1979.7,6,0,653.3
CA-2018-113831,OFF-LA-10001297,1,62.1,6,0,29.81
US-2016-139500,FUR-CH-10002017,1,37.3,2,0.3,-1.07
US-2016-166310,FUR-FU-10001546,1,8.54,2,0.6,-7.48
US-2018-168410,FUR-FU-10000629,1,68.95,5,0,28.96
US-2018-168410,OFF-ST-10000036,1,296.37,3,0,80.02
US-2018-168410,TEC-PH-10002583,1,39.98,2,0,2
CA-2019-131254,FUR-CH-10003774,1,191.06,3,0.3,-46.4
CA-2019-131254,OFF-AR-10003876,1,13.04,5,0.2,3.91
CA-2019-131254,OFF-BI-10003527,1,1525.19,6,0.8,-2287.78
CA-2018-123414,OFF-LA-10004559,1,9.22,4,0.2,3.34
CA-2018-123414,OFF-SU-10002573,1,28.05,2,0.2,3.51
CA-2019-137876,FUR-FU-10000222,1,64.96,2,0,21.44
CA-2019-137876,OFF-EN-10001219,1,30.56,4,0,14.97
CA-2018-154060,FUR-CH-10002304,1,187.06,9,0.2,11.69
US-2019-162558,FUR-FU-10002364,4,11.81,2,0.2,1.33
US-2019-162558,FUR-FU-100048641,1,9.66,1,0.2,1.57
US-2019-162558,OFF-PA-10003172,1,20.74,4,0.2,7.26
US-2019-162558,OFF-BI-10000977,1,27.36,3,0.7,-21.89
US-2019-162558,FUR-TA-10000198,1,2314.12,7,0.4,-1002.78
US-2019-162558,OFF-BI-10003984,2,34.24,4,0.7,-26.25
US-2019-162558,FUR-FU-10003691,2,19.76,2,0.2,5.93
CA-2019-134439,OFF-PA-10004082,2,15.96,2,0,7.98
CA-2017-119508,OFF-AR-10003723,1,16.9,5,0,6.25
CA-2017-119508,FUR-FU-100042701,1,25.08,6,0,9.03
CA-2017-152681,OFF-AR-10003183,2,6.68,2,0,2
CA-2016-130813,OFF-PA-10002005,5,19.44,3,0,9.33
CA-2017-120320,TEC-PH-10000149,5,31.92,2,0.2,2.39
CA-2018-111941,OFF-BI-10001524,5,33.57,2,0.2,11.75
CA-2018-123120,FUR-FU-10004748,5,63.94,1,0,24.94
CA-2018-123120,OFF-BI-10001460,5,60.6,5,0.2,20.45
CA-2018-123120,OFF-SU-10002503,5,22.72,4,0,6.59
CA-2016-103331,FUR-FU-10001731,5,10.68,4,0,4.06
CA-2016-103331,OFF-PA-10002160,5,17.34,3,0,8.5
CA-2016-103331,OFF-PA-10002659,5,3.38,1,0,1.55
CA-2017-169278,OFF-BI-10001636,5,26.98,4,0.2,8.77
CA-2019-111577,OFF-PA-10000062,5,307.78,7,0.2,111.57
CA-2017-146486,OFF-ST-10002554,5,244.55,5,0,4.89
CA-2017-146486,OFF-EN-10001509,5,12.24,6,0,5.75
CA-2017-146486,TEC-AC-10002018,5,13.98,2,0,6.01
CA-2017-146486,TEC-AC-10002637,5,899.95,5,0,54
US-2016-168501,OFF-EN-10001509,5,1.63,1,0.2,0.55
US-2016-168501,TEC-PH-10004922,5,267.96,5,0.2,16.75
CA-2017-112053,TEC-AC-10002550,5,31.95,1,0,2.24
CA-2019-108539,OFF-ST-10003208,5,725.84,4,0,210.49
CA-2019-108539,OFF-BI-10003981,5,10.9,3,0.2,3.95
CA-2019-108539,OFF-BI-10001031,5,8.54,2,0.2,2.88
CA-2017-149811,OFF-BI-10003676,5,32.34,3,0,15.52
CA-2017-149811,OFF-PA-10004082,5,39.9,5,0,19.95
US-2019-103814,OFF-PA-10001019,5,143.86,9,0.2,48.55
CA-2018-123932,OFF-PA-10004665,5,41.92,4,0.2,15.2
CA-2018-123932,TEC-PH-10002447,2,329.58,2,0.2,37.08
US-2018-101616,OFF-BI-10000014,2,87.28,8,0,41.02
CA-2016-113768,FUR-CH-10002439,2,279.46,6,0.2,20.96
CA-2016-113768,OFF-PA-10003063,2,8,2,0,3.84
CA-2018-138037,OFF-BI-10002982,2,27.24,5,0.2,9.53
CA-2016-150490,TEC-AC-10004510,2,16.36,1,0,1.64
CA-2016-150490,OFF-ST-10000321,2,15.78,2,0,0.63
CA-2016-150490,OFF-AR-10004602,2,45.98,2,0,12.87
US-2019-126060,FUR-BO-10003433,2,198.27,8,0.2,-32.22
CA-2019-100951,OFF-ST-10001496,2,720.76,5,0.2,54.06
CA-2018-122017,FUR-FU-10000672,2,70.56,6,0,23.99
CA-2018-122017,OFF-AP-10001293,2,81.96,2,0,22.95
CA-2016-123477,OFF-AP-10000692,2,64.86,4,0.2,6.49
CA-2018-107790,TEC-PH-10004539,2,151.19,1,0.2,13.23
CA-2019-158071,TEC-PH-10002923,2,88.78,3,0.2,7.77
CA-2019-158071,OFF-LA-10004689,2,11.56,4,0,5.43
CA-2019-158071,OFF-ST-10001228,2,15.58,1,0,3.9
CA-2019-147403,OFF-PA-10003302,2,85.06,3,0.2,28.71
US-2019-136721,FUR-FU-10004665,2,273.96,2,0,71.23
US-2019-136721,FUR-FU-10004188,2,306.9,3,0,79.79
CA-2017-118738,OFF-PA-10003177,2,15.55,3,0.2,5.44
CA-2017-118738,FUR-TA-10002607,2,347.36,7,0.3,-69.47
CA-2017-118738,OFF-PA-10001166,2,10.37,2,0.2,3.63
CA-2019-134152,TEC-AC-10004510,2,98.16,6,0,9.82
CA-2019-134152,OFF-AR-10004062,2,31.44,3,0,7.86
CA-2016-125542,OFF-EN-10000056,2,348.49,7,0.2,117.61
CA-2016-125542,OFF-ST-10001469,2,172.74,4,0.2,-30.23
CA-2018-136021,OFF-PA-10000551,2,15.54,3,0,7.61
CA-2018-136021,TEC-MA-10000423,2,105.55,6,0.2,35.62
CA-2018-149195,OFF-PA-10001870,2,25.92,5,0.2,9.07
CA-2018-149195,OFF-FA-10001843,2,15.81,8,0.2,5.34
CA-2018-149195,OFF-PA-10002036,2,10.37,2,0.2,3.76
CA-2019-161410,TEC-PH-10001760,2,358.2,3,0.4,41.79
CA-2019-161410,TEC-PH-10000673,2,545.92,14,0.4,72.79
CA-2019-152786,OFF-BI-10000829,2,40.41,9,0,18.59
CA-2019-164707,TEC-PH-10001924,2,167.98,3,0.2,10.5
CA-2019-164707,TEC-AC-10004864,2,109.53,3,0,47.1
CA-2019-164707,OFF-LA-10004345,2,9.82,2,0,4.81
CA-2019-163874,OFF-BI-10000088,2,26.35,3,0.2,9.55
US-2016-123183,OFF-LA-10002787,2,22.5,6,0,10.8
US-2016-123183,OFF-LA-10001569,2,9.96,2,0,4.58
US-2016-123183,OFF-BI-10002429,2,213.08,7,0,102.28
US-2016-123183,FUR-BO-10000362,2,1025.88,6,0,235.95
CA-2016-104829,OFF-PA-10003016,2,21.98,7,0,9.89
US-2018-147340,FUR-FU-10002501,2,63.2,5,0,23.38
CA-2018-145492,OFF-AP-10003622,2,39,12,0,11.31
CA-2018-163202,OFF-BI-10002764,2,2.91,3,0.7,-2.03
CA-2018-117681,FUR-BO-10001798,2,556.67,5,0.15,6.55
CA-2019-132262,TEC-AC-10000158,2,71.98,2,0,15.12
CA-2019-132262,TEC-AC-10000303,2,79.98,2,0,26.39
CA-2019-123043,OFF-BI-10003910,2,24.67,4,0.2,7.71
CA-2019-123043,OFF-BI-10000138,2,3.74,1,0.2,1.31
US-2018-143280,TEC-PH-10002398,2,445.96,5,0.2,55.74
US-2018-143280,TEC-AC-10003399,2,36.24,1,0,15.22
US-2018-143280,OFF-FA-10000992,2,10.65,3,0,5.01
CA-2019-108854,OFF-PA-100030221,2,87.92,4,0,40.44
CA-2019-108854,OFF-BI-10002854,2,22.42,1,0.2,8.41
CA-2019-108854,OFF-BI-10001670,2,90.48,3,0.2,33.93
CA-2019-108854,OFF-ST-10001837,2,42.76,1,0,11.12
CA-2019-166856,OFF-BI-10002012,2,10.08,7,0.2,3.53
CA-2019-166856,TEC-AC-10004992,6,101.34,3,0,8.11
CA-2018-153157,TEC-PH-10003171,6,224.75,5,0,62.93
US-2019-125647,OFF-AP-10000390,6,73.18,6,0.8,-197.58
US-2019-125647,OFF-PA-10004888,6,20.74,4,0.2,7.26
US-2019-125647,TEC-PH-10004188,6,39.98,2,0.2,-9
CA-2016-132542,OFF-BI-10004099,6,15.36,2,0,7.68
CA-2017-110877,OFF-PA-10004621,6,36.29,7,0.2,12.7
CA-2017-110877,TEC-PH-10002103,6,150.38,2,0.2,15.04
US-2018-151827,TEC-PH-10002789,6,280.78,3,0.4,-60.84
US-2018-151827,TEC-AC-10003289,6,31.98,2,0.2,1.2
US-2018-163258,OFF-BI-10000138,6,11.23,3,0.2,3.93
CA-2019-103009,OFF-PA-10001215,6,26.4,5,0,11.88
US-2019-120649,OFF-AR-10001545,6,3.52,2,0,1.02
CA-2018-153598,TEC-AC-10003870,6,1649.95,5,0,659.98
CA-2018-153598,FUR-FU-10001085,6,111.9,6,0,51.47
US-2018-108497,FUR-BO-10004218,6,599.17,5,0.15,35.25
CA-2018-113096,OFF-ST-10003455,6,46.53,3,0,12.1
CA-2016-136861,FUR-FU-10001967,6,31.98,2,0.2,2
CA-2019-117422,OFF-AP-10000938,6,161.57,2,0.2,16.16
CA-2019-117422,OFF-PA-10002195,6,4.06,1,0.2,1.37
CA-2019-117422,OFF-BI-10002799,1,6.22,4,0.7,-4.97
CA-2019-129707,OFF-AR-10000246,1,8.9,4,0.2,0.67
CA-2017-160171,OFF-AP-10000275,1,1640.7,5,0,459.4
CA-2017-160171,TEC-AC-10000892,5,270,3,0,97.2
CA-2016-103317,FUR-FU-10001591,5,19.52,2,0.2,5.37
CA-2016-103317,OFF-BI-10001787,4,9.81,5,0.7,-6.87
CA-2016-103317,FUR-FU-10003192,1,213.22,3,0.2,15.99
CA-2018-167115,OFF-BI-10004600,1,588.78,2,0.2,184
US-2019-153633,OFF-AR-10002335,3,2.06,1,0.2,0.15
CA-2019-155929,OFF-PA-10000859,3,6.37,2,0.2,2.39
CA-2017-148712,TEC-AC-10003198,3,99.6,1,0,36.85
CA-2017-148712,OFF-BI-10001900,3,62.3,13,0.2,21.02
CA-2017-148712,OFF-AR-10000614,3,10.71,3,0,2.78
CA-2018-128307,OFF-EN-10003040,3,20.94,1,0.2,7.07
US-2018-127425,TEC-PH-10003442,3,33,6,0,8.25
US-2018-127425,TEC-AC-10002800,3,249.95,5,0,87.48
US-2016-119081,OFF-SU-10000157,3,357.93,3,0,7.16
US-2016-119081,TEC-AC-10001542,2,57.4,5,0,10.91
US-2016-119081,OFF-BI-10004519,2,331.96,2,0,149.38
US-2016-119081,FUR-FU-10003464,2,40.56,2,0,12.98
CA-2018-140613,OFF-SU-10004261,2,86.2,5,0,25
US-2019-108700,OFF-PA-10004733,2,38.02,6,0.2,13.78
CA-2019-160962,OFF-ST-10001325,2,8.38,1,0.2,0.73
CA-2019-160962,OFF-AR-10003056,2,6.85,2,0.2,0.77
CA-2019-130631,OFF-FA-10000089,2,19.6,5,0,9.6
CA-2019-130631,FUR-FU-10004093,2,68.46,2,0,20.54
CA-2019-116680,OFF-BI-10004022,2,13.34,6,0.2,4.34
CA-2019-116680,FUR-TA-10001771,2,1478.27,8,0.2,92.39
US-2016-107405,OFF-ST-10002301,2,16.27,1,0.2,-3.86
CA-2019-101574,FUR-FU-10001706,2,9.24,3,0,4.44
CA-2016-146591,OFF-BI-10003676,2,32.34,10,0.7,-23.72
CA-2016-146591,OFF-PA-100006591,2,56.06,4,0.2,19.62
CA-2016-146591,OFF-EN-10002504,2,108.72,5,0.2,36.69
CA-2016-146591,FUR-BO-10001972,2,181.47,5,0.7,-320.6
CA-2016-107706,OFF-PA-10000466,2,16.18,3,0.2,6.07
CA-2018-122448,FUR-CH-10002774,2,122.35,3,0.2,13.76
CA-2016-132451,FUR-CH-10000454,2,585.55,3,0.2,73.19
CA-2016-132451,OFF-PA-10004888,2,19.44,3,0,9.33
CA-2018-158547,OFF-AP-10003842,2,123.92,5,0.2,9.29
CA-2019-116946,FUR-FU-10000320,2,13.36,5,0.2,4.01
CA-2019-116946,OFF-ST-10002554,2,78.26,2,0.2,-17.61
CA-2019-116946,FUR-BO-10000468,2,102.02,7,0.7,-183.63
CA-2019-121741,OFF-ST-10004459,2,750.68,2,0,37.53
CA-2019-169691,OFF-LA-10002312,2,44.4,3,0,22.2
CA-2019-169691,OFF-ST-10001291,2,84.55,5,0,22.83
CA-2019-169691,OFF-PA-10003022,2,17.94,3,0,8.79
CA-2018-121356,OFF-BI-10002133,2,128.4,3,0,62.92
CA-2016-101770,OFF-BI-10001097,2,1.87,1,0.7,-1.31
CA-2019-105487,TEC-PH-10001336,2,103.19,1,0.2,11.61
CA-2019-105487,TEC-AC-10002305,2,36,2,0,6.48
CA-2019-105487,TEC-AC-10003610,2,239.96,4,0,115.18
CA-2019-105487,OFF-ST-10002301,2,40.68,2,0,0.41
CA-2019-148999,FUR-CH-10002044,2,419.14,4,0.2,-68.11
CA-2016-107573,OFF-EN-10001099,2,23.47,3,0.2,7.63
CA-2017-156608,OFF-BI-10004140,2,3.59,4,0.8,-6.29
CA-2019-134495,TEC-PH-10004897,2,23.98,3,0.2,-5.69
CA-2019-134495,OFF-LA-10000262,2,6.26,3,0.2,2.04
CA-2019-134495,OFF-AP-10002222,2,20.81,3,0.2,1.82
CA-2019-134495,FUR-CH-10003774,3,218.35,3,0.2,-19.11
CA-2019-164098,OFF-ST-10000615,3,18.16,2,0.2,1.82
CA-2016-105249,OFF-SU-10001225,3,7.36,2,0,0.15
CA-2016-105249,OFF-LA-10002043,3,41.4,4,0,19.87
CA-2016-105249,FUR-BO-10000330,3,411.33,4,0.15,-4.84
CA-2017-113523,OFF-BI-10001249,3,7.66,4,0.7,-6.12
CA-2019-117821,TEC-AC-10004469,2,63.92,2,0.2,19.18
CA-2019-164378,OFF-AR-10001177,2,6.56,2,0,1.9
CA-2019-164378,OFF-LA-10000634,1,7.83,3,0,3.6
CA-2019-164378,TEC-AC-10004708,1,41.9,2,0,8.8
CA-2019-164378,FUR-CH-10002084,1,664.15,6,0.1,88.55
CA-2019-164378,OFF-PA-10004519,1,8.96,2,0,4.39
CA-2019-127782,FUR-FU-10001847,1,3.31,1,0.2,0.66
CA-2019-127782,OFF-AP-10001962,1,20.14,3,0.2,1.26
CA-2019-127782,OFF-EN-10003845,1,8.86,3,0.2,2.88
CA-2019-127782,TEC-PH-10001817,1,859.2,4,0.4,-186.16
US-2018-162026,OFF-PA-10000167,1,61.96,2,0,27.88
CA-2018-150000,OFF-EN-10002973,1,17.92,4,0,8.6
CA-2017-168529,FUR-FU-10001588,1,145.9,5,0,62.74
US-2019-152569,OFF-PA-10001736,1,56.7,2,0.2,19.14
US-2019-152569,TEC-PH-10002185,1,11.12,2,0.2,3.48
US-2016-137680,OFF-PA-10000174,1,32.9,4,0.2,11.1
US-2016-137680,OFF-PA-10000069,1,22.78,3,0.2,7.69
CA-2017-103177,TEC-PH-100017951,1,239.97,3,0,2.4
CA-2017-103177,OFF-AP-10004540,1,160.32,2,0,44.89
CA-2017-103177,TEC-PH-10001527,1,128.85,3,0,3.87
US-2018-138408,TEC-AC-10003870,1,1319.96,4,0,527.98
CA-2019-117667,FUR-CH-10004540,1,239.96,10,0.3,-10.28
CA-2019-117667,FUR-FU-10004093,1,54.77,2,0.2,6.85
CA-2019-117667,OFF-AR-10000716,1,13.39,3,0.2,3.18
CA-2019-117667,OFF-PA-10002709,1,23.92,5,0.2,8.67
CA-2019-117667,TEC-AC-10000580,1,255.97,4,0.2,-28.8
CA-2018-110982,OFF-BI-10000829,1,21.55,6,0.2,7
CA-2018-110982,OFF-AP-10004859,1,58.24,4,0,15.72
CA-2018-147123,OFF-PA-10000575,1,80.28,12,0,36.93
CA-2019-154501,OFF-AR-10002804,1,9.78,2,0,4.01
CA-2019-166933,OFF-FA-10002676,1,1.81,1,0,0.65
CA-2017-142055,OFF-PA-10003465,1,37.94,2,0,18.21
CA-2017-137106,TEC-PH-10000011,6,79.96,5,0.2,27.99
CA-2019-136609,OFF-PA-10004381,6,115.3,3,0.2,40.35
CA-2019-160885,TEC-PH-10001795,6,2479.96,4,0,743.99
US-2018-167472,TEC-AC-10001109,6,179.94,6,0,75.57
US-2018-167472,TEC-AC-10003038,6,26.85,3,0,5.1
US-2018-167472,TEC-AC-10003174,6,323.37,3,0,129.35
US-2018-167472,OFF-PA-10000157,6,59.94,3,0,28.17
US-2018-167472,OFF-BI-10001721,6,64.14,3,0,30.79
US-2018-167472,OFF-BI-10000591,6,11.67,3,0,5.6
US-2018-167472,OFF-PA-10001534,6,12.96,2,0,6.22
CA-2017-120551,OFF-BI-10002071,2,17.43,3,0,8.02
